id,galaxy,position,system,planet_id
5691,6,3,18,
5692,6,4,18,
5693,6,5,18,
5694,6,6,18,
5695,6,7,18,
5696,6,8,18,
5697,6,9,18,
5698,6,10,18,
5699,6,0,19,
5700,6,1,19,
5701,6,2,19,
5702,6,3,19,
5703,6,4,19,
5704,6,5,19,
5705,6,6,19,
5706,6,7,19,
5707,6,8,19,
5708,6,9,19,
5709,6,10,19,
5710,6,0,20,
5711,6,1,20,
5712,6,2,20,
5713,6,3,20,
5714,6,4,20,
5715,6,5,20,
5716,6,6,20,
5717,6,7,20,
5718,6,8,20,
5719,6,9,20,
5720,6,10,20,
5721,6,0,21,
5722,6,1,21,
5723,6,2,21,
5724,6,3,21,
5725,6,4,21,
5726,6,5,21,
5727,6,6,21,
5728,6,7,21,
5729,6,8,21,
5730,6,9,21,
5731,6,10,21,
5732,6,0,22,
5733,6,1,22,
5734,6,2,22,
5735,6,3,22,
5736,6,4,22,
5737,6,5,22,
5738,6,6,22,
5739,6,7,22,
5740,6,8,22,
5741,6,9,22,
5742,6,10,22,
5743,6,0,23,
5744,6,1,23,
5745,6,2,23,
5746,6,3,23,
5747,6,4,23,
5748,6,5,23,
5749,6,6,23,
5750,6,7,23,
5751,6,8,23,
5752,6,9,23,
5753,6,10,23,
5754,6,0,24,
5755,6,1,24,
5756,6,2,24,
5757,6,3,24,
5758,6,4,24,
5759,6,5,24,
5760,6,6,24,
5761,6,7,24,
5762,6,8,24,
5763,6,9,24,
5764,6,10,24,
5765,6,0,25,
5766,6,1,25,
5767,6,2,25,
5768,6,3,25,
5769,6,4,25,
5770,6,5,25,
5771,6,6,25,
5772,6,7,25,
5773,6,8,25,
5774,6,9,25,
5775,6,10,25,
5776,6,0,26,
5777,6,1,26,
5778,6,2,26,
5779,6,3,26,
5780,6,4,26,
5781,6,5,26,
5782,6,6,26,
5783,6,7,26,
5784,6,8,26,
5785,6,9,26,
5786,6,10,26,
5787,6,0,27,
5788,6,1,27,
5789,6,2,27,
5790,6,3,27,
5791,6,4,27,
5792,6,5,27,
5793,6,6,27,
5794,6,7,27,
5795,6,8,27,
5796,6,9,27,
5797,6,10,27,
5798,6,0,28,
5799,6,1,28,
5800,6,2,28,
5801,6,3,28,
5802,6,4,28,
5803,6,5,28,
5804,6,6,28,
5805,6,7,28,
5806,6,8,28,
5807,6,9,28,
5808,6,10,28,
5809,6,0,29,
5810,6,1,29,
5811,6,2,29,
5812,6,3,29,
5813,6,4,29,
5814,6,5,29,
5815,6,6,29,
5816,6,7,29,
5817,6,8,29,
5818,6,9,29,
5819,6,10,29,
5820,6,0,30,
5821,6,1,30,
5822,6,2,30,
5823,6,3,30,
5824,6,4,30,
5825,6,5,30,
5826,6,6,30,
5827,6,7,30,
5828,6,8,30,
5829,6,9,30,
5830,6,10,30,
5831,6,0,31,
5832,6,1,31,
5833,6,2,31,
5834,6,3,31,
5835,6,4,31,
5836,6,5,31,
5837,6,6,31,
5838,6,7,31,
5839,6,8,31,
5840,6,9,31,
5841,6,10,31,
5842,6,0,32,
5843,6,1,32,
5844,6,2,32,
5845,6,3,32,
5846,6,4,32,
5847,6,5,32,
5848,6,6,32,
5849,6,7,32,
5850,6,8,32,
5851,6,9,32,
5852,6,10,32,
5853,6,0,33,
5854,6,1,33,
5855,6,2,33,
5856,6,3,33,
5857,6,4,33,
5858,6,5,33,
5859,6,6,33,
5860,6,7,33,
5861,6,8,33,
5862,6,9,33,
5863,6,10,33,
5864,6,0,34,
5865,6,1,34,
5866,6,2,34,
5867,6,3,34,
5868,6,4,34,
5869,6,5,34,
5870,6,6,34,
5871,6,7,34,
5872,6,8,34,
5873,6,9,34,
5874,6,10,34,
5875,6,0,35,
5876,6,1,35,
5877,6,2,35,
5878,6,3,35,
5879,6,4,35,
5880,6,5,35,
5881,6,6,35,
5882,6,7,35,
5883,6,8,35,
5884,6,9,35,
5885,6,10,35,
5886,6,0,36,
5887,6,1,36,
5888,6,2,36,
5889,6,3,36,
5890,6,4,36,
5891,6,5,36,
5892,6,6,36,
5893,6,7,36,
5894,6,8,36,
5895,6,9,36,
5896,6,10,36,
5897,6,0,37,
5898,6,1,37,
5899,6,2,37,
5900,6,3,37,
5901,6,4,37,
5902,6,5,37,
5903,6,6,37,
5904,6,7,37,
5905,6,8,37,
5906,6,9,37,
5907,6,10,37,
5908,6,0,38,
5909,6,1,38,
5910,6,2,38,
5911,6,3,38,
5912,6,4,38,
5913,6,5,38,
5914,6,6,38,
5915,6,7,38,
5916,6,8,38,
5917,6,9,38,
5918,6,10,38,
5919,6,0,39,
5920,6,1,39,
5921,6,2,39,
5922,6,3,39,
5923,6,4,39,
5924,6,5,39,
5925,6,6,39,
5926,6,7,39,
5927,6,8,39,
5928,6,9,39,
5929,6,10,39,
5930,6,0,40,
5931,6,1,40,
5932,6,2,40,
5933,6,3,40,
5934,6,4,40,
5935,6,5,40,
5936,6,6,40,
5937,6,7,40,
5938,6,8,40,
5939,6,9,40,
5940,6,10,40,
5941,6,0,41,
5942,6,1,41,
5943,6,2,41,
5944,6,3,41,
5945,6,4,41,
5946,6,5,41,
5947,6,6,41,
5948,6,7,41,
5949,6,8,41,
5950,6,9,41,
5951,6,10,41,
5952,6,0,42,
5953,6,1,42,
5954,6,2,42,
5955,6,3,42,
5956,6,4,42,
5957,6,5,42,
5958,6,6,42,
5959,6,7,42,
5960,6,8,42,
5961,6,9,42,
5962,6,10,42,
5963,6,0,43,
5964,6,1,43,
5965,6,2,43,
5966,6,3,43,
5967,6,4,43,
5968,6,5,43,
5969,6,6,43,
5970,6,7,43,
5971,6,8,43,
5972,6,9,43,
5973,6,10,43,
5974,6,0,44,
5975,6,1,44,
5976,6,2,44,
5977,6,3,44,
5978,6,4,44,
5979,6,5,44,
5980,6,6,44,
5981,6,7,44,
5982,6,8,44,
5983,6,9,44,
5984,6,10,44,
5985,6,0,45,
5986,6,1,45,
5987,6,2,45,
5988,6,3,45,
5989,6,4,45,
5990,6,5,45,
5991,6,6,45,
5992,6,7,45,
5993,6,8,45,
5994,6,9,45,
5995,6,10,45,
5996,6,0,46,
5997,6,1,46,
5998,6,2,46,
5999,6,3,46,
6000,6,4,46,
6001,6,5,46,
6002,6,6,46,
6003,6,7,46,
6004,6,8,46,
6005,6,9,46,
6006,6,10,46,
6007,6,0,47,
6008,6,1,47,
6009,6,2,47,
6010,6,3,47,
6011,6,4,47,
6012,6,5,47,
6013,6,6,47,
6014,6,7,47,
6015,6,8,47,
6016,6,9,47,
6017,6,10,47,
6018,6,0,48,
6019,6,1,48,
6020,6,2,48,
6021,6,3,48,
6022,6,4,48,
6023,6,5,48,
6024,6,6,48,
6025,6,7,48,
6026,6,8,48,
6027,6,9,48,
6028,6,10,48,
6029,6,0,49,
6030,6,1,49,
6031,6,2,49,
6032,6,3,49,
6033,6,4,49,
6034,6,5,49,
6035,6,6,49,
6036,6,7,49,
6037,6,8,49,
6038,6,9,49,
6039,6,10,49,
6040,6,0,50,
6041,6,1,50,
6042,6,2,50,
6043,6,3,50,
6044,6,4,50,
6045,6,5,50,
6046,6,6,50,
6047,6,7,50,
6048,6,8,50,
6049,6,9,50,
6050,6,10,50,
6051,6,0,51,
6052,6,1,51,
6053,6,2,51,
6054,6,3,51,
6055,6,4,51,
6056,6,5,51,
6057,6,6,51,
6058,6,7,51,
6059,6,8,51,
6060,6,9,51,
6061,6,10,51,
6062,6,0,52,
6063,6,1,52,
6064,6,2,52,
6065,6,3,52,
6066,6,4,52,
6067,6,5,52,
6068,6,6,52,
6069,6,7,52,
6070,6,8,52,
6071,6,9,52,
6072,6,10,52,
6073,6,0,53,
6074,6,1,53,
6075,6,2,53,
6076,6,3,53,
6077,6,4,53,
6078,6,5,53,
6079,6,6,53,
6080,6,7,53,
6081,6,8,53,
6082,6,9,53,
6083,6,10,53,
6084,6,0,54,
6085,6,1,54,
6086,6,2,54,
6087,6,3,54,
6088,6,4,54,
6089,6,5,54,
6090,6,6,54,
6091,6,7,54,
6092,6,8,54,
6093,6,9,54,
6094,6,10,54,
6095,6,0,55,
6096,6,1,55,
6097,6,2,55,
6098,6,3,55,
6099,6,4,55,
6100,6,5,55,
6101,6,6,55,
6102,6,7,55,
6103,6,8,55,
6104,6,9,55,
6105,6,10,55,
6106,6,0,56,
6107,6,1,56,
6108,6,2,56,
6109,6,3,56,
6110,6,4,56,
6111,6,5,56,
6112,6,6,56,
6113,6,7,56,
6114,6,8,56,
6115,6,9,56,
6116,6,10,56,
6117,6,0,57,
6118,6,1,57,
6119,6,2,57,
6120,6,3,57,
6121,6,4,57,
6122,6,5,57,
6123,6,6,57,
6124,6,7,57,
6125,6,8,57,
6126,6,9,57,
6127,6,10,57,
6128,6,0,58,
6129,6,1,58,
6130,6,2,58,
6131,6,3,58,
6132,6,4,58,
6133,6,5,58,
6134,6,6,58,
6135,6,7,58,
6136,6,8,58,
6137,6,9,58,
6138,6,10,58,
6139,6,0,59,
6140,6,1,59,
6141,6,2,59,
6142,6,3,59,
6143,6,4,59,
6144,6,5,59,
6145,6,6,59,
6146,6,7,59,
6147,6,8,59,
6148,6,9,59,
6149,6,10,59,
6150,6,0,60,
6151,6,1,60,
6152,6,2,60,
6153,6,3,60,
6154,6,4,60,
6155,6,5,60,
6156,6,6,60,
6157,6,7,60,
6158,6,8,60,
6159,6,9,60,
6160,6,10,60,
6161,6,0,61,
6162,6,1,61,
6163,6,2,61,
6164,6,3,61,
6165,6,4,61,
6166,6,5,61,
6167,6,6,61,
6168,6,7,61,
6169,6,8,61,
6170,6,9,61,
6171,6,10,61,
6172,6,0,62,
6173,6,1,62,
6174,6,2,62,
6175,6,3,62,
6176,6,4,62,
6177,6,5,62,
6178,6,6,62,
6179,6,7,62,
6180,6,8,62,
6181,6,9,62,
6182,6,10,62,
6183,6,0,63,
6184,6,1,63,
6185,6,2,63,
6186,6,3,63,
6187,6,4,63,
6188,6,5,63,
6189,6,6,63,
6190,6,7,63,
6191,6,8,63,
6192,6,9,63,
6193,6,10,63,
6194,6,0,64,
6195,6,1,64,
6196,6,2,64,
6197,6,3,64,
6198,6,4,64,
6199,6,5,64,
6200,6,6,64,
6201,6,7,64,
6202,6,8,64,
6203,6,9,64,
6204,6,10,64,
6205,6,0,65,
6206,6,1,65,
6207,6,2,65,
6208,6,3,65,
6209,6,4,65,
6210,6,5,65,
6211,6,6,65,
6212,6,7,65,
6213,6,8,65,
6214,6,9,65,
6215,6,10,65,
6216,6,0,66,
6217,6,1,66,
6218,6,2,66,
6219,6,3,66,
6220,6,4,66,
6221,6,5,66,
6222,6,6,66,
6223,6,7,66,
6224,6,8,66,
6225,6,9,66,
6226,6,10,66,
6227,6,0,67,
6228,6,1,67,
6229,6,2,67,
6230,6,3,67,
6231,6,4,67,
6232,6,5,67,
6233,6,6,67,
6234,6,7,67,
6235,6,8,67,
6236,6,9,67,
6237,6,10,67,
6238,6,0,68,
6239,6,1,68,
6240,6,2,68,
6241,6,3,68,
6242,6,4,68,
6243,6,5,68,
6244,6,6,68,
6245,6,7,68,
6246,6,8,68,
6247,6,9,68,
6248,6,10,68,
6249,6,0,69,
6250,6,1,69,
6251,6,2,69,
6252,6,3,69,
6253,6,4,69,
6254,6,5,69,
6255,6,6,69,
6256,6,7,69,
6257,6,8,69,
6258,6,9,69,
6259,6,10,69,
6260,6,0,70,
6261,6,1,70,
6262,6,2,70,
6263,6,3,70,
6264,6,4,70,
6265,6,5,70,
6266,6,6,70,
6267,6,7,70,
6268,6,8,70,
6269,6,9,70,
6270,6,10,70,
6271,6,0,71,
6272,6,1,71,
6273,6,2,71,
6274,6,3,71,
6275,6,4,71,
6276,6,5,71,
6277,6,6,71,
6278,6,7,71,
6279,6,8,71,
6280,6,9,71,
6281,6,10,71,
6282,6,0,72,
6283,6,1,72,
6284,6,2,72,
6285,6,3,72,
6286,6,4,72,
6287,6,5,72,
6288,6,6,72,
6289,6,7,72,
6290,6,8,72,
6291,6,9,72,
6292,6,10,72,
6293,6,0,73,
6294,6,1,73,
6295,6,2,73,
6296,6,3,73,
6297,6,4,73,
6298,6,5,73,
6299,6,6,73,
6300,6,7,73,
6301,6,8,73,
6302,6,9,73,
6303,6,10,73,
6304,6,0,74,
6305,6,1,74,
6306,6,2,74,
6307,6,3,74,
6308,6,4,74,
6309,6,5,74,
6310,6,6,74,
6311,6,7,74,
6312,6,8,74,
6313,6,9,74,
6314,6,10,74,
6315,6,0,75,
6316,6,1,75,
6317,6,2,75,
6318,6,3,75,
6319,6,4,75,
6320,6,5,75,
6321,6,6,75,
6322,6,7,75,
6323,6,8,75,
6324,6,9,75,
6325,6,10,75,
6326,6,0,76,
6327,6,1,76,
6328,6,2,76,
6329,6,3,76,
6330,6,4,76,
6331,6,5,76,
6332,6,6,76,
6333,6,7,76,
6334,6,8,76,
6335,6,9,76,
6336,6,10,76,
6337,6,0,77,
6338,6,1,77,
6339,6,2,77,
6340,6,3,77,
6341,6,4,77,
6342,6,5,77,
6343,6,6,77,
6344,6,7,77,
6345,6,8,77,
6346,6,9,77,
6347,6,10,77,
6348,6,0,78,
6349,6,1,78,
6350,6,2,78,
6351,6,3,78,
6352,6,4,78,
6353,6,5,78,
6354,6,6,78,
6355,6,7,78,
6356,6,8,78,
6357,6,9,78,
6358,6,10,78,
6359,6,0,79,
6360,6,1,79,
6361,6,2,79,
6362,6,3,79,
6363,6,4,79,
6364,6,5,79,
6365,6,6,79,
6366,6,7,79,
6367,6,8,79,
6368,6,9,79,
6369,6,10,79,
6370,6,0,80,
6371,6,1,80,
6372,6,2,80,
6373,6,3,80,
6374,6,4,80,
6375,6,5,80,
6376,6,6,80,
6377,6,7,80,
6378,6,8,80,
6379,6,9,80,
6380,6,10,80,
6381,6,0,81,
6382,6,1,81,
6383,6,2,81,
6384,6,3,81,
6385,6,4,81,
6386,6,5,81,
6387,6,6,81,
6388,6,7,81,
6389,6,8,81,
6390,6,9,81,
6391,6,10,81,
6392,6,0,82,
6393,6,1,82,
6394,6,2,82,
6395,6,3,82,
6396,6,4,82,
6397,6,5,82,
6398,6,6,82,
6399,6,7,82,
6400,6,8,82,
6401,6,9,82,
6402,6,10,82,
6403,6,0,83,
6404,6,1,83,
6405,6,2,83,
6406,6,3,83,
6407,6,4,83,
6408,6,5,83,
6409,6,6,83,
6410,6,7,83,
6411,6,8,83,
6412,6,9,83,
6413,6,10,83,
6414,6,0,84,
6415,6,1,84,
6416,6,2,84,
6417,6,3,84,
6418,6,4,84,
6419,6,5,84,
6420,6,6,84,
6421,6,7,84,
6422,6,8,84,
6423,6,9,84,
6424,6,10,84,
6425,6,0,85,
6426,6,1,85,
6427,6,2,85,
6428,6,3,85,
6429,6,4,85,
6430,6,5,85,
6431,6,6,85,
6432,6,7,85,
6433,6,8,85,
6434,6,9,85,
6435,6,10,85,
6436,6,0,86,
6437,6,1,86,
6438,6,2,86,
6439,6,3,86,
6440,6,4,86,
6441,6,5,86,
6442,6,6,86,
6443,6,7,86,
6444,6,8,86,
6445,6,9,86,
6446,6,10,86,
6447,6,0,87,
6448,6,1,87,
6449,6,2,87,
6450,6,3,87,
6451,6,4,87,
6452,6,5,87,
6453,6,6,87,
6454,6,7,87,
6455,6,8,87,
6456,6,9,87,
6457,6,10,87,
6458,6,0,88,
6459,6,1,88,
6460,6,2,88,
6461,6,3,88,
6462,6,4,88,
6463,6,5,88,
6464,6,6,88,
6465,6,7,88,
6466,6,8,88,
6467,6,9,88,
6468,6,10,88,
6469,6,0,89,
6470,6,1,89,
6471,6,2,89,
6472,6,3,89,
6473,6,4,89,
6474,6,5,89,
6475,6,6,89,
6476,6,7,89,
6477,6,8,89,
6478,6,9,89,
6479,6,10,89,
6480,6,0,90,
6481,6,1,90,
6482,6,2,90,
6483,6,3,90,
6484,6,4,90,
6485,6,5,90,
6486,6,6,90,
6487,6,7,90,
6488,6,8,90,
6489,6,9,90,
6490,6,10,90,
6491,6,0,91,
6492,6,1,91,
6493,6,2,91,
6494,6,3,91,
6495,6,4,91,
6496,6,5,91,
6497,6,6,91,
6498,6,7,91,
6499,6,8,91,
6500,6,9,91,
6501,6,10,91,
6502,6,0,92,
6503,6,1,92,
6504,6,2,92,
6505,6,3,92,
6506,6,4,92,
6507,6,5,92,
6508,6,6,92,
6509,6,7,92,
6510,6,8,92,
6511,6,9,92,
6512,6,10,92,
6513,6,0,93,
6514,6,1,93,
6515,6,2,93,
6516,6,3,93,
6517,6,4,93,
6518,6,5,93,
6519,6,6,93,
6520,6,7,93,
6521,6,8,93,
6522,6,9,93,
6523,6,10,93,
6524,6,0,94,
6525,6,1,94,
6526,6,2,94,
6527,6,3,94,
6528,6,4,94,
6529,6,5,94,
6530,6,6,94,
6531,6,7,94,
6532,6,8,94,
6533,6,9,94,
6534,6,10,94,
6535,6,0,95,
6536,6,1,95,
6537,6,2,95,
6538,6,3,95,
6539,6,4,95,
6540,6,5,95,
6541,6,6,95,
6542,6,7,95,
6543,6,8,95,
6544,6,9,95,
6545,6,10,95,
6546,6,0,96,
6547,6,1,96,
6548,6,2,96,
6549,6,3,96,
6550,6,4,96,
6551,6,5,96,
6552,6,6,96,
6553,6,7,96,
6554,6,8,96,
6555,6,9,96,
6556,6,10,96,
6557,6,0,97,
6558,6,1,97,
6559,6,2,97,
6560,6,3,97,
6561,6,4,97,
6562,6,5,97,
6563,6,6,97,
6564,6,7,97,
6565,6,8,97,
6566,6,9,97,
6567,6,10,97,
6568,6,0,98,
6569,6,1,98,
6570,6,2,98,
6571,6,3,98,
6572,6,4,98,
6573,6,5,98,
6574,6,6,98,
6575,6,7,98,
6576,6,8,98,
6577,6,9,98,
6578,6,10,98,
6579,6,0,99,
6580,6,1,99,
6581,6,2,99,
6582,6,3,99,
6583,6,4,99,
6584,6,5,99,
6585,6,6,99,
6586,6,7,99,
6587,6,8,99,
6588,6,9,99,
6589,6,10,99,
6590,6,0,100,
6591,6,1,100,
6592,6,2,100,
6593,6,3,100,
6594,6,4,100,
6595,6,5,100,
6596,6,6,100,
6597,6,7,100,
6598,6,8,100,
6599,6,9,100,
6600,6,10,100,
6601,7,0,1,
6602,7,1,1,
6603,7,2,1,
6604,7,3,1,
6605,7,4,1,
6606,7,5,1,
6607,7,6,1,
6608,7,7,1,
6609,7,8,1,
6610,7,9,1,
6611,7,10,1,
6612,7,0,2,
6613,7,1,2,
6614,7,2,2,
6615,7,3,2,
6616,7,4,2,
6617,7,5,2,
6618,7,6,2,
6619,7,7,2,
6620,7,8,2,
6621,7,9,2,
6622,7,10,2,
6623,7,0,3,
6624,7,1,3,
6625,7,2,3,
6626,7,3,3,
6627,7,4,3,
6628,7,5,3,
6629,7,6,3,
6630,7,7,3,
6631,7,8,3,
6632,7,9,3,
6633,7,10,3,
6634,7,0,4,
6635,7,1,4,
6636,7,2,4,
6637,7,3,4,
6638,7,4,4,
6639,7,5,4,
6640,7,6,4,
6641,7,7,4,
6642,7,8,4,
6643,7,9,4,
6644,7,10,4,
6645,7,0,5,
6646,7,1,5,
6647,7,2,5,
6648,7,3,5,
6649,7,4,5,
6650,7,5,5,
6651,7,6,5,
6652,7,7,5,
6653,7,8,5,
6654,7,9,5,
6655,7,10,5,
6656,7,0,6,
6657,7,1,6,
6658,7,2,6,
6659,7,3,6,
6660,7,4,6,
6661,7,5,6,
6662,7,6,6,
6663,7,7,6,
6664,7,8,6,
6665,7,9,6,
6666,7,10,6,
6667,7,0,7,
6668,7,1,7,
6669,7,2,7,
6670,7,3,7,
6671,7,4,7,
6672,7,5,7,
6673,7,6,7,
6674,7,7,7,
6675,7,8,7,
6676,7,9,7,
6677,7,10,7,
6678,7,0,8,
6679,7,1,8,
6680,7,2,8,
6681,7,3,8,
6682,7,4,8,
6683,7,5,8,
6684,7,6,8,
6685,7,7,8,
6686,7,8,8,
6687,7,9,8,
6688,7,10,8,
6689,7,0,9,
6690,7,1,9,
6691,7,2,9,
6692,7,3,9,
6693,7,4,9,
6694,7,5,9,
6695,7,6,9,
6696,7,7,9,
6697,7,8,9,
6698,7,9,9,
6699,7,10,9,
6700,7,0,10,
6701,7,1,10,
6702,7,2,10,
6703,7,3,10,
6704,7,4,10,
6705,7,5,10,
6706,7,6,10,
6707,7,7,10,
6708,7,8,10,
6709,7,9,10,
6710,7,10,10,
6711,7,0,11,
6712,7,1,11,
6713,7,2,11,
6714,7,3,11,
6715,7,4,11,
6716,7,5,11,
6717,7,6,11,
6718,7,7,11,
6719,7,8,11,
6720,7,9,11,
6721,7,10,11,
6722,7,0,12,
6723,7,1,12,
6724,7,2,12,
6725,7,3,12,
6726,7,4,12,
6727,7,5,12,
6728,7,6,12,
6729,7,7,12,
6730,7,8,12,
6731,7,9,12,
6732,7,10,12,
6733,7,0,13,
6734,7,1,13,
6735,7,2,13,
6736,7,3,13,
6737,7,4,13,
6738,7,5,13,
6739,7,6,13,
6740,7,7,13,
6741,7,8,13,
6742,7,9,13,
6743,7,10,13,
6744,7,0,14,
6745,7,1,14,
6746,7,2,14,
6747,7,3,14,
6748,7,4,14,
6749,7,5,14,
6750,7,6,14,
6751,7,7,14,
6752,7,8,14,
6753,7,9,14,
6754,7,10,14,
6755,7,0,15,
6756,7,1,15,
6757,7,2,15,
6758,7,3,15,
6759,7,4,15,
6760,7,5,15,
6761,7,6,15,
6762,7,7,15,
6763,7,8,15,
6764,7,9,15,
6765,7,10,15,
6766,7,0,16,
6767,7,1,16,
6768,7,2,16,
6769,7,3,16,
6770,7,4,16,
6771,7,5,16,
6772,7,6,16,
6773,7,7,16,
6774,7,8,16,
6775,7,9,16,
6776,7,10,16,
6777,7,0,17,
6778,7,1,17,
6779,7,2,17,
6780,7,3,17,
6781,7,4,17,
6782,7,5,17,
6783,7,6,17,
6784,7,7,17,
6785,7,8,17,
6786,7,9,17,
6787,7,10,17,
6788,7,0,18,
6789,7,1,18,
6790,7,2,18,
6791,7,3,18,
6792,7,4,18,
6793,7,5,18,
6794,7,6,18,
6795,7,7,18,
6796,7,8,18,
6797,7,9,18,
6798,7,10,18,
6799,7,0,19,
6800,7,1,19,
6801,7,2,19,
6802,7,3,19,
6803,7,4,19,
6804,7,5,19,
6805,7,6,19,
6806,7,7,19,
6807,7,8,19,
6808,7,9,19,
6809,7,10,19,
6810,7,0,20,
6811,7,1,20,
6812,7,2,20,
6813,7,3,20,
6814,7,4,20,
6815,7,5,20,
6816,7,6,20,
6817,7,7,20,
6818,7,8,20,
6819,7,9,20,
6820,7,10,20,
6821,7,0,21,
6822,7,1,21,
6823,7,2,21,
6824,7,3,21,
6825,7,4,21,
6826,7,5,21,
6827,7,6,21,
6828,7,7,21,
6829,7,8,21,
6830,7,9,21,
6831,7,10,21,
6832,7,0,22,
6833,7,1,22,
6834,7,2,22,
6835,7,3,22,
6836,7,4,22,
6837,7,5,22,
6838,7,6,22,
6839,7,7,22,
6840,7,8,22,
6841,7,9,22,
6842,7,10,22,
6843,7,0,23,
6844,7,1,23,
6845,7,2,23,
6846,7,3,23,
6847,7,4,23,
6848,7,5,23,
6849,7,6,23,
6850,7,7,23,
6851,7,8,23,
6852,7,9,23,
6853,7,10,23,
6854,7,0,24,
6855,7,1,24,
6856,7,2,24,
6857,7,3,24,
6858,7,4,24,
6859,7,5,24,
6860,7,6,24,
6861,7,7,24,
6862,7,8,24,
6863,7,9,24,
6864,7,10,24,
6865,7,0,25,
6866,7,1,25,
6867,7,2,25,
6868,7,3,25,
6869,7,4,25,
6870,7,5,25,
6871,7,6,25,
6872,7,7,25,
6873,7,8,25,
6874,7,9,25,
6875,7,10,25,
6876,7,0,26,
6877,7,1,26,
6878,7,2,26,
6879,7,3,26,
6880,7,4,26,
6881,7,5,26,
6882,7,6,26,
6883,7,7,26,
6884,7,8,26,
6885,7,9,26,
6886,7,10,26,
6887,7,0,27,
6888,7,1,27,
6889,7,2,27,
6890,7,3,27,
6891,7,4,27,
6892,7,5,27,
6893,7,6,27,
6894,7,7,27,
6895,7,8,27,
6896,7,9,27,
6897,7,10,27,
6898,7,0,28,
6899,7,1,28,
6900,7,2,28,
6901,7,3,28,
6902,7,4,28,
6903,7,5,28,
6904,7,6,28,
6905,7,7,28,
6906,7,8,28,
6907,7,9,28,
6908,7,10,28,
6909,7,0,29,
6910,7,1,29,
6911,7,2,29,
6912,7,3,29,
6913,7,4,29,
6914,7,5,29,
6915,7,6,29,
6916,7,7,29,
6917,7,8,29,
6918,7,9,29,
6919,7,10,29,
6920,7,0,30,
6921,7,1,30,
6922,7,2,30,
6923,7,3,30,
6924,7,4,30,
6925,7,5,30,
6926,7,6,30,
6927,7,7,30,
6928,7,8,30,
6929,7,9,30,
6930,7,10,30,
6931,7,0,31,
6932,7,1,31,
6933,7,2,31,
6934,7,3,31,
6935,7,4,31,
6936,7,5,31,
6937,7,6,31,
6938,7,7,31,
6939,7,8,31,
6940,7,9,31,
6941,7,10,31,
6942,7,0,32,
6943,7,1,32,
6944,7,2,32,
6945,7,3,32,
6946,7,4,32,
6947,7,5,32,
6948,7,6,32,
6949,7,7,32,
6950,7,8,32,
6951,7,9,32,
6952,7,10,32,
6953,7,0,33,
6954,7,1,33,
6955,7,2,33,
6956,7,3,33,
6957,7,4,33,
6958,7,5,33,
6959,7,6,33,
6960,7,7,33,
6961,7,8,33,
6962,7,9,33,
6963,7,10,33,
6964,7,0,34,
6965,7,1,34,
6966,7,2,34,
6967,7,3,34,
6968,7,4,34,
6969,7,5,34,
6970,7,6,34,
6971,7,7,34,
6972,7,8,34,
6973,7,9,34,
6974,7,10,34,
6975,7,0,35,
6976,7,1,35,
6977,7,2,35,
6978,7,3,35,
6979,7,4,35,
6980,7,5,35,
6981,7,6,35,
6982,7,7,35,
6983,7,8,35,
6984,7,9,35,
6985,7,10,35,
6986,7,0,36,
6987,7,1,36,
6988,7,2,36,
6989,7,3,36,
6990,7,4,36,
6991,7,5,36,
6992,7,6,36,
6993,7,7,36,
6994,7,8,36,
6995,7,9,36,
6996,7,10,36,
6997,7,0,37,
6998,7,1,37,
6999,7,2,37,
7000,7,3,37,
7001,7,4,37,
7002,7,5,37,
7003,7,6,37,
7004,7,7,37,
7005,7,8,37,
7006,7,9,37,
7007,7,10,37,
7008,7,0,38,
7009,7,1,38,
7010,7,2,38,
7011,7,3,38,
7012,7,4,38,
7013,7,5,38,
7014,7,6,38,
7015,7,7,38,
7016,7,8,38,
7017,7,9,38,
7018,7,10,38,
7019,7,0,39,
7020,7,1,39,
7021,7,2,39,
7022,7,3,39,
7023,7,4,39,
7024,7,5,39,
7025,7,6,39,
7026,7,7,39,
7027,7,8,39,
7028,7,9,39,
7029,7,10,39,
7030,7,0,40,
7031,7,1,40,
7032,7,2,40,
7033,7,3,40,
7034,7,4,40,
7035,7,5,40,
7036,7,6,40,
7037,7,7,40,
7038,7,8,40,
7039,7,9,40,
7040,7,10,40,
7041,7,0,41,
7042,7,1,41,
7043,7,2,41,
7044,7,3,41,
7045,7,4,41,
7046,7,5,41,
7047,7,6,41,
7048,7,7,41,
7049,7,8,41,
7050,7,9,41,
7051,7,10,41,
7052,7,0,42,
7053,7,1,42,
7054,7,2,42,
7055,7,3,42,
7056,7,4,42,
7057,7,5,42,
7058,7,6,42,
7059,7,7,42,
7060,7,8,42,
7061,7,9,42,
7062,7,10,42,
7063,7,0,43,
7064,7,1,43,
7065,7,2,43,
7066,7,3,43,
7067,7,4,43,
7068,7,5,43,
7069,7,6,43,
7070,7,7,43,
7071,7,8,43,
7072,7,9,43,
7073,7,10,43,
7074,7,0,44,
7075,7,1,44,
7076,7,2,44,
7077,7,3,44,
7078,7,4,44,
7079,7,5,44,
7080,7,6,44,
7081,7,7,44,
7082,7,8,44,
7083,7,9,44,
7084,7,10,44,
7085,7,0,45,
7086,7,1,45,
7087,7,2,45,
7088,7,3,45,
